"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYNT","DYNT_ATTRIBUTES","DYSD","DYSD_ATTRIBUTES","DYSN","DYSN_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","DYXP","DYXP_ATTRIBUTES","DYXT","DYXT_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HN01","HN01_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","HX01","HX01_ATTRIBUTES","LN01","LN01_ATTRIBUTES","LX01","LX01_ATTRIBUTES","MN01","MN01_ATTRIBUTES","MX01","MX01_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"USC00409219","1996-10","36.39244","-89.03168","97.8","UNION CITY, TN US","780.1","0","8.6",",0","11",",0","5",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","17",",0","0",",0","7","","19961020","+,,0","19961031","+,,0","19961031","+,,0","3","","19961018",",,0","19961003",",,0","1.1",",0,20,+","0",",,0,31,+","0",",,0,31,+","20.8",",,0,18,","27.8",",0,03,","146.8","0","  19.4",",,,0,0,2","123.6",",0","  23.9",",,,0,0,2","  10.0",",,,0,0,2","  14.4",",,,0,0,2","  13.9",",,,0,0,2","  18.8",",,,0,0,2","82.4",",,,0","0",",,,0","14.62",",0","21.52",",,,0","7.72",",,,0"
"USC00409219","1996-11","36.39244","-89.03168","97.8","UNION CITY, TN US","781.5","0","1.4",",0","19",",0","10",",0","1",",0","0",",0","1",",0","0",",0","12",",0","0",",0","3",",0","0",",0","1","","19961128",",,0","19961110",",,0","19961110",",,0","2","","19961101",",,0","19961107",",,0","-5.0",",0,28,","0",",T,0,10,","25",",,0,10,","29.5",",,0,01,","23.3",",0,07,","506.5","0","  11.1","3,,,0,0,2","359.7",",0","  16.1","2,,,0,0,2","   1.7","3,,,0,0,2","   5.6","2,,,0,0,2","   6.5","3,,,0,0,2","  10.2","2,,,0,0,2","142.4",",,,0","25",",,,0","6.39",",0","11.13",",,,0","1.65",",,,0"
"USC00409219","1996-12","36.39244","-89.03168","97.8","UNION CITY, TN US","781.5","0","0.0",",0","13",",0","7",",0","1",",0","0","4,0","0","1,0","0",",0","16",",0","4",",0","1",",0","0",",0","1","","19961220",",,0","19961220","+,4,0","19961218",",1,0","1","","19961217",",,0","19961212",",,0","-11.1",",0,20,","0","4,T,0,20,+","5","1,,0,18,","32.3",",,0,17,","22.2",",0,12,","917.8","0","   9.4","2,,,0,0,2","411.3",",0","  12.8","2,,,0,0,2","  -1.7","2,,,0,0,2","   0.0","2,,,0,0,2","   3.1","2,,,0,0,2","   7.0","2,,,0,0,2","132.3",",,,0","5","1,,,0","5.06",",0","9.80",",,,0","0.33",",,,0"
"USC00409219","1997-01","36.39244","-89.03168","97.8","UNION CITY, TN US","0.0","0","0.0","1,0","13",",0","6",",0","0",",0","8",",0","1","1,0","2","1,0","22","1,0","10",",0","0",",0","0",",0","1","","19970111",",1,0","19970109",",,0","19970109",",1,0","3","","19970128",",,0","19970105",",,0","-19.4","1,0,11,","76",",,0,09,","145","1,,0,09,","23.4",",,0,28,","20.6",",0,05,","1460.2","0","  10.0","2,,,0,0,2","542.4",",0","  15.0","1,,,0,0,2","  -2.8","2,,,0,0,2","  -1.7","1,,,0,0,2","   1.4","2,,,0,0,2","   4.6","1,,,0,0,2","84.6",",,,0","148","1,,,0","0.38","1,0","5.48",",,,0","-4.72","1,,,0"
"USC00409219","1997-02","36.39244","-89.03168","97.8","UNION CITY, TN US","0.0","0","0.0",",0","10",",0","5",",0","1",",0","1","3,0","0","1,0","0",",0","17",",0","0",",0","1",",0","0",",0","1","","19970215",",,0","19970214",",3,0","19970228","+,1,0","2","","19970204",",,0","19970221",",,0","-3.3",",0,15,","25","3,,0,14,","0","1,,0,28,+","55.1",",,0,04,","21.7",",0,21,","1802.1","0","   7.2","1,,,0,0,2","341.9",",0","  11.7","1,,,0,0,2","  -0.6","1,,,0,0,2","   1.1","1,,,0,0,2","   2.6","1,,,0,0,2","   6.6","1,,,0,0,2","123.8",",,,0","0","1,,,0","6.12",",0","10.71",",,,0","1.53",",,,0"
"USC00409219","1997-03","36.39244","-89.03168","97.8","UNION CITY, TN US","0.0","0","0.0",",0","15",",0","10",",0","2",",0","0",",0","0",",0","0",",0","5",",0","0",",0","6",",0","0",",0","1","","19970317","+,,0","19970331","+,,0","19970331","+,,0","5","","19970302",",,0","19970329","+,,0","-3.3",",0,17,+","0",",,0,31,+","0",",,0,31,+","104.6",",,0,02,","25.0",",0,29,+","2044.8","0","  12.2","1,,,0,0,2","242.7",",0","  18.3","1,,,0,0,2","   2.2","1,,,0,0,2","   8.9","1,,,0,0,2","   7.5","1,,,0,0,2","  13.5","1,,,0,0,2","276.3",",,,0","0",",,,0","10.50",",0","16.83",",,,0","4.17",",,,0"
"USC00409219","1997-04","36.39244","-89.03168","97.8","UNION CITY, TN US","0.0","0","0.0",",0","9",",0","7",",0","3",",0","0",",0","0",",0","0",",0","2",",0","0",",0","6",",0","0",",0","","","19970414",",,0","19970430","+,,0","19970430","+,,0","2","","19970405",",,0","19970404",",,0","-0.6",",0,14,","0",",,0,30,+","0",",,0,30,+","54.6",",,0,05,","25.6",",0,04,","2249.3","0","  13.3",",,,0,0,2","204.5",",0","  21.1",",,,0,0,2","   5.0",",,,0,0,2","  10.6",",,,0,0,2","   9.2",",,,0,0,2","  16.3",",,,0,0,2","149.0",",,,0","0",",,,0","11.52",",0","17.86",",,,0","5.17",",,,0"
"USC00409219","1997-05","36.39244","-89.03168","97.8","UNION CITY, TN US","36.1","0","36.1",",0","11",",0","9",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","25",",0","0",",0","","","19970516",",,0","19970531","+,,0","19970531","+,,0","5","","19970527",",,0","19970519",",,0","4.4",",0,16,","0",",,0,31,+","0",",,0,31,+","90.2",",,0,27,","31.7",",0,19,","2310.6","0","  20.0",",,,0,0,2","61.3",",0","  25.0",",,,0,0,2","   8.9",",,,0,0,2","  15.6",",,,0,0,2","  15.2",",,,0,0,2","  21.5",",,,0,0,2","148.8",",,,0","0",",,,0","17.52",",0","23.98",",,,0","11.05",",,,0"
"USC00409219","1997-06","36.39244","-89.03168","97.8","UNION CITY, TN US","177.8","0","141.7",",0","11",",0","10",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","29",",0","2",",0","3","","19970602",",,0","19970630","+,,0","19970630","+,,0","7","","19970628",",,0","19970624",",,0","14.4",",0,02,","0",",,0,30,+","0",",,0,30,+","51.6",",,0,28,","34.4",",0,24,","2314.0","0","  26.7","1,,,0,3,2","3.4",",0","  30.6","1,,,0,3,2","  16.1","1,,,0,3,2","  19.4","1,,,0,3,2","  21.0","1,,,0,3,2","  25.5","1,,,0,3,2","167.6",",,,0","0",",,,0","22.95",",0","27.40",",,,0","18.49",",,,0"
"USC00409219","1997-07","36.39244","-89.03168","97.8","UNION CITY, TN US","425.9","0","248.1",",0","5",",0","5",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","19",",0","","","19970707","+,,0","19970731","+,,0","19970731","+,,0","4","","19970715",",,0","19970728","+,,0","12.8",",0,07,+","0",",,0,31,+","0",",,0,31,+","19.6",",,0,15,","37.8",",0,28,+","0.0","0","  28.3",",,,0,3,2","0.0",",0","  36.1",",,,0,3,2","  20.6",",,,0,3,2","  26.1",",,,0,3,2","  25.3",",,,0,3,2","  31.5",",,,0,3,2","65.8",",,,0","0",",,,0","26.34",",0","32.44",",,,0","20.23",",,,0"
"USC00409219","1997-08","36.39244","-89.03168","97.8","UNION CITY, TN US","","","","","8",",0","6",",0","2",",0","0","1,0","0",",0","","","","","","","","","","","3","","","","19970831","+,1,0","19970831","+,,0","6","","19970831",",,0","","","","","0","1,,0,31,+","0",",,0,31,+","53.1",",,0,31,","","","","","  25.6",",,,0,3,2","","","  31.7",",,,0,3,2","  20.6",",,,0,3,2","  25.0",",,,0,3,2","  23.6",",,,0,3,2","  29.1",",,,0,3,2","136.4",",,,0","0",",,,0","","","","","",""
"USC00409219","1997-09","36.39244","-89.03168","97.8","UNION CITY, TN US","","","97.1",",0","8",",0","4",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","28",",0","4",",0","5","","19970906","+,,0","19970930","+,,0","19970930","+,,0","1","","19970909",",,0","19970903",",,0","9.4",",0,06,+","0",",,0,30,+","0",",,0,30,+","27.4",",,0,09,","35.6",",0,03,","","","  26.1",",,,0,3,2","5.0",",0","  31.1",",,,0,3,2","  16.7",",,,0,3,2","  18.9",",,,0,3,2","  20.3",",,,0,3,2","  24.9",",,,0,3,2","60.0",",,,0","0",",,,0","21.40",",0","27.76",",,,0","15.05",",,,0"
"USC00409219","1997-10","36.39244","-89.03168","97.8","UNION CITY, TN US","","","38.5",",0","7",",0","4",",0","0",",0","0",",0","0",",0","0",",0","5",",0","0",",0","14",",0","0",",0","4","","19971028",",,0","19971031","+,,0","19971031","+,,0","2","","19971014",",,0","19971008",",,0","-2.2",",0,28,","0",",,0,31,+","0",",,0,31,+","18.5",",,0,14,","31.1",",0,08,","","","  21.1",",,,0,3,2","154.9",",0","  29.4",",,,0,3,2","   7.2",",,,0,3,2","  10.6",",,,0,3,2","  14.5",",,,0,3,2","  18.9",",,,0,3,2","50.8",",,,0","0",",,,0","14.58",",0","21.52",",,,0","7.63",",,,0"
"USC00409219","1997-11","36.39244","-89.03168","97.8","UNION CITY, TN US","","","0.0",",0","12",",0","6",",0","1",",0","0",",0","0","1,0","0",",0","12",",0","0",",0","1",",0","0",",0","","","19971117",",,0","19971115",",,0","19971115",",1,0","","","19971106",",,0","19971129",",,0","-7.8",",0,17,","0",",T,0,15,","0","1,T,0,15,","25.4",",,0,06,","21.7",",0,29,","","","  10.6","1,,,0,3,2","343.3",",0","  15.0","1,,,0,3,2","   1.7","1,,,0,3,2","   5.6","1,,,0,3,2","   6.2","1,,,0,3,2","   9.0","1,,,0,3,2","77.8",",,,0","0","1,T,,0","6.89",",0","11.84",",,,0","1.94",",,,0"
"USC00409219","1997-12","36.39244","-89.03168","97.8","UNION CITY, TN US","","","0.0",",0","13",",0","8",",0","0",",0","1","2,0","2",",0","0",",0","16",",0","0",",0","0",",0","0",",0","2","","19971208",",,0","19971229",",2,0","19971229",",,0","","","19971224",",,0","19971220",",,0","-6.1",",0,08,","25","2,,0,29,","43",",,0,29,","14.5",",,0,24,","17.2",",0,20,","","","   8.9",",,,0,3,2","445.0",",0","  11.7",",,,0,3,2","   0.6",",,,0,3,2","   2.2",",,,0,3,2","   3.5",",,,0,3,2","   5.8",",,,0,3,2","67.4",",,,0","99",",,,0","3.98",",0","8.08",",,,0","-0.13",",,,0"
"USC00409219","1998-01","36.39244","-89.03168","97.8","UNION CITY, TN US","0.0","0","0.0",",0","11",",0","8",",0","0",",0","0",",0","0",",0","0",",0","13",",0","0",",0","0",",0","0",",0","3","","19980125",",,0","19980131","+,,0","19980131","+,,0","","","19980108",",,0","19980105",",,0","-3.3",",0,25,","0",",,0,31,+","0",",,0,31,+","19.6",",,0,08,","20.6",",0,05,","","","  11.1",",,,0,3,2","375.3",",0","  12.8","1,,,0,3,2","  -0.6",",,,0,3,2","   2.8","1,,,0,3,2","   3.8",",,,0,3,2","   6.9","1,,,0,3,2","73.3",",,,0","0",",,,0","6.23",",0","10.14",",,,0","2.31",",,,0"
"USC00409219","1998-02","36.39244","-89.03168","97.8","UNION CITY, TN US","0.0","0","0.0",",0","11",",0","7",",0","2",",0","0",",0","0",",0","0",",0","7",",0","0",",0","0",",0","0",",0","3","","19980214","+,,0","19980207",",,0","19980207",",,0","","","19980217",",,0","19980226",",,0","-3.3",",0,14,+","0",",T,0,07,","0",",T,0,07,","43.2",",,0,17,","20.6",",0,26,","","","   8.3",",,,0,3,2","321.9",",0","  13.3",",,,0,3,2","   1.7",",,,0,3,2","   2.8",",,,0,3,2","   4.7",",,,0,3,2","   8.0",",,,0,3,2","123.9",",,,0","0",",T,,0","6.84",",0","11.80",",,,0","1.87",",,,0"
"USC00409219","1998-03","36.39244","-89.03168","97.8","UNION CITY, TN US","19.8","0","19.8",",0","14",",0","8",",0","1",",0","0",",0","0",",0","0",",0","10",",0","1",",0","6",",0","0",",0","1","","19980312",",,0","19980312","+,,0","19980312","+,,0","2","","19980320",",,0","19980330",",,0","-8.9",",0,12,","0",",T,0,12,+","0",",T,0,12,+","30.2",",,0,20,","27.8",",0,30,","","","  14.4","2,,,0,3,2","313.3",",0","  16.7","1,,,0,3,2","   0.0","2,,,0,3,2","   0.6","1,,,0,3,2","   6.1","2,,,0,3,2","   9.8","1,,,0,3,2","87.0",",,,0","0",",T,,0","8.87",",0","13.52",",,,0","4.22",",,,0"
"USC00409219","1998-04","36.39244","-89.03168","97.8","UNION CITY, TN US","25.1","0","5.3",",0","16",",0","10",",0","3",",0","0",",0","0",",0","0",",0","0",",0","0",",0","15",",0","0",",0","1","","19980411",",,0","19980430","+,,0","19980430","+,,0","2","","19980428",",,0","19980426",",,0","1.1",",0,11,","0",",,0,30,+","0",",,0,30,+","52.8",",,0,28,","25.6",",0,26,","","","  15.6","2,,,0,3,2","120.0",",0","  20.6","3,,,0,3,2","   7.8","2,,,0,3,2","   8.9","3,,,0,3,2","  11.7","2,,,0,3,2","  16.3","3,,,0,3,2","215.3",",,,0","0",",,,0","14.51",",0","20.34",",,,0","8.68",",,,0"
"USC00409219","1998-05","36.39244","-89.03168","97.8","UNION CITY, TN US","141.0","0","115.9",",0","10",",0","8",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","29",",0","4",",0","","","19980507",",,0","19980531","+,,0","19980531","+,,0","4","","19980507",",,0","19980520",",,0","7.8",",0,07,","0",",,0,31,+","0",",,0,31,+","72.4",",,0,07,","33.3",",0,20,","","","  23.9",",,,0,3,2","16.0",",0","  29.4",",,,0,3,2","  13.9",",,,0,3,2","  16.7",",,,0,3,2","  19.1",",,,0,3,2","  24.3",",,,0,3,2","155.9",",,,0","0",",,,0","21.55",",0","27.21",",,,0","15.89",",,,0"
"USC00409219","1998-06","36.39244","-89.03168","97.8","UNION CITY, TN US","329.9","0","188.9","3,0","15",",0","12",",0","2",",0","0",",0","0",",0","0","3,0","0","3,0","0","3,0","27","3,0","16","3,0","","","19980609","+,3,0","19980630","+,,0","19980630","+,,0","10","","19980605",",,0","19980626","+,3,0","11.7","3,0,09,+","0",",,0,30,+","0",",,0,30,+","115.6",",,0,05,","35.0","3,0,26,+","","","  26.7",",,,0,3,2","2.5","3,0","  31.7",",,,0,3,2","  17.8",",,,0,3,2","  22.2",",,,0,3,2","  23.1",",,,0,3,2","  27.9",",,,0,3,2","313.1",",,,0","0",",,,0","25.24","3,0","31.11","3,,,0","19.36","3,,,0"
"USC00409219","1998-07","36.39244","-89.03168","97.8","UNION CITY, TN US","591.3","0","261.4",",0","14",",0","10",",0","4",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","15",",0","","","19980718","+,,0","19980731","+,,0","19980731","+,,0","3","","19980731",",,0","19980708","+,,0","19.4",",0,18,+","0",",,0,31,+","0",",,0,31,+","44.5",",,0,31,","36.1",",0,08,+","0.0","0","","","0.0",",0","","","","","","","","","","","199.0",",,,0","0",",,,0","26.77",",0","31.45",",,,0","22.08",",,,0"
"USC00409219","1998-08","36.39244","-89.03168","97.8","UNION CITY, TN US","804.7","0","213.4",",0","10",",0","5",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","12",",0","5","","19980828",",,0","19980831","+,,0","19980831","+,,0","2","","19980812",",,0","19980826",",,0","16.1",",0,28,","0",",,0,31,+","0",",,0,31,+","75.2",",,0,12,","35.6",",0,26,","0.0","0","  25.6",",,,0,3,2","0.0",",0","  31.7",",,,0,3,2","  21.1",",,,0,3,2","  24.4",",,,0,3,2","  24.1",",,,0,3,2","  29.2",",,,0,3,2","116.5",",,,0","0",",,,0","25.22",",0","30.92",",,,0","19.51",",,,0"
"USC00409219","1998-09","36.39244","-89.03168","97.8","UNION CITY, TN US","974.7","0","170.0",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","30",",0","15",",0","9","","19980910",",,0","19980930","+,,0","19980930","+,,0","","","19980921",",,0","19980907",",,0","8.3",",0,10,","0",",,0,30,+","0",",,0,30,+","1.5",",,0,21,","35.6",",0,07,","1.7","0","  25.0",",,,0,3,2","1.7",",0","  32.8",",,,0,3,2","  21.1",",,,0,3,2","  27.8",",,,0,3,2","  23.1",",,,0,3,2","  30.1",",,,0,3,2","2.3",",,,0","0",",,,0","23.94",",0","31.79",",,,0","16.09",",,,0"
"USC00409219","1998-10","36.39244","-89.03168","97.8","UNION CITY, TN US","1007.1","0","32.4",",0","6",",0","5",",0","1",",0","","","0",",0","0",",0","0",",0","0",",0","25",",0","1",",0","8","","19981024",",,0","","","19981031","+,,0","","","19981007",",,0","19981001",",,0","0.6",",0,24,","","","0",",,0,31,+","35.8",",,0,07,","32.2",",0,01,","90.0","0","  23.9",",,,0,3,2","88.3",",0","  30.6",",,,0,3,2","  11.1",",,,0,3,2","  15.6",",,,0,3,2","  16.3",",,,0,3,2","  20.8",",,,0,3,2","84.6",",,,0","0",",,,0","16.53",",0","24.43",",,,0","8.63",",,,0"
"USC00409219","1998-11","36.39244","-89.03168","97.8","UNION CITY, TN US","1007.7","0","0.6",",0","7",",0","4",",0","0",",0","0",",0","0",",0","0",",0","7",",0","0",",0","7",",0","0",",0","3","","19981108","+,,0","19981130","+,,0","19981130","+,,0","1","","19981111",",,0","19981102",",,0","-3.9",",0,08,+","0",",,0,30,+","0",",,0,30,+","14.7",",,0,11,","25.0",",0,02,","332.8","0","  15.0",",,,0,3,2","242.8",",0","  18.9",",,,0,3,2","   7.2",",,,0,3,2","  10.6",",,,0,3,2","   9.9",",,,0,3,2","  13.0",",,,0,3,2","47.6",",,,0","0",",,,0","10.26",",0","17.05",",,,0","3.47",",,,0"
"USC00409219","1998-12","36.39244","-89.03168","97.8","UNION CITY, TN US","1008.8","0","1.1",",0","10",",0","8",",0","2",",0","0",",0","0",",0","0",",0","15",",0","3",",0","3",",0","0",",0","3","","19981231","+,,0","19981231","+,,0","19981231","+,,0","1","","19981205",",,0","19981205",",,0","-8.9",",0,31,+","0",",,0,31,+","0",",,0,31,+","51.6",",,0,05,","24.4",",0,05,","733.9","0","  15.0",",,,0,3,2","401.1",",0","  16.7",",,,0,3,2","  -0.6",",,,0,3,2","   0.0",",,,0,3,2","   5.6",",,,0,3,2","   8.0",",,,0,3,2","129.6",",,,0","0",",,,0","5.43",",0","10.43",",,,0","0.43",",,,0"
"USC00409219","1999-01","36.39244","-89.03168","97.8","UNION CITY, TN US","0.0","0","0.0",",0","17",",0","11",",0","3",",0","0","1,0","0","2,0","0",",0","19",",0","6",",0","1",",0","0",",0","","","19990106","+,,0","19990115","+,1,0","19990115",",2,0","4","","19990123",",,0","19990122",",,0","-12.8",",0,06,+","0","1,T,0,15,+","8","2,,0,15,","46.0",",,0,23,","21.1",",0,22,","1193.3","0","   8.9",",,,0,3,2","459.4",",0","  11.1",",,,0,3,2","  -3.3",",,,0,3,2","  -1.7",",,,0,3,2","   1.7",",,,0,3,2","   4.3",",,,0,3,2","206.1",",,,0","14","2,,,0","3.51",",0","8.40",",,,0","-1.37",",,,0"
"USC00409219","1999-02","36.39244","-89.03168","97.8","UNION CITY, TN US","0.0","0","0.0",",0","12",",0","5",",0","0",",0","0",",0","0",",0","0",",0","15",",0","0",",0","3",",0","0",",0","","","19990223","+,,0","19990223","+,,0","19990223","+,,0","2","","19990227",",,0","19990212",",,0","-4.4",",0,23,+","0",",T,0,23,+","0",",T,0,23,+","19.1",",,0,27,","23.3",",0,12,","1506.6","0","   8.9",",,,0,3,2","313.3",",0","  15.0",",,,0,3,2","   1.1",",,,0,3,2","   3.9",",,,0,3,2","   4.3",",,,0,3,2","   8.5",",,,0,3,2","65.8",",,,0","0",",T,,0","7.14",",0","12.93",",,,0","1.36",",,,0"
"USC00409219","1999-03","36.39244","-89.03168","97.8","UNION CITY, TN US","0.0","0","0.0",",0","13",",0","7",",0","1",",0","","","0","5,0","0",",0","16",",0","0",",0","2",",0","0",",0","1","","19990305","+,,0","","","19990331","+,5,0","","","19990306",",,0","19990331",",,0","-4.4",",0,05,+","","","0","5,,0,31,+","25.9",",,0,06,","22.2",",0,31,","1862.0","0","   7.8",",,,0,3,2","355.4",",0","  13.9",",,,0,3,2","   0.6",",,,0,3,2","   3.9",",,,0,3,2","   4.5",",,,0,3,2","   8.9",",,,0,3,2","103.1",",,,0","0","5,,,0","6.87",",0","12.36",",,,0","1.37",",,,0"
"USC00409219","1999-04","36.39244","-89.03168","97.8","UNION CITY, TN US","22.5","0","22.5",",0","14",",0","9",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","19",",0","0",",0","","","19990418",",,0","19990430","+,,0","19990430","+,,0","9","","19990427",",,0","19990424","+,,0","2.2",",0,18,","0",",,0,30,+","0",",,0,30,+","29.2",",,0,27,","27.8",",0,24,+","1946.0","0","  15.6",",,,0,3,2","84.0",",0","  19.4",",,,0,3,2","   7.2",",,,0,3,2","  10.6",",,,0,3,2","  12.9",",,,0,3,2","  16.6",",,,0,3,2","131.9",",,,0","0",",,,0","16.28",",0","21.64",",,,0","10.92",",,,0"
"USC00409219","1999-05","36.39244","-89.03168","97.8","UNION CITY, TN US","73.1","0","50.6",",0","10",",0","8",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","29",",0","0",",0","2","","19990502","+,,0","19990531","+,,0","19990531","+,,0","4","","19990505",",,0","19990530","+,,0","7.8",",0,02,+","0",",,0,31,+","0",",,0,31,+","27.2",",,0,05,","29.4",",0,30,+","1962.4","0","  20.0",",,,0,3,2","16.4",",0","  23.3",",,,0,3,2","  14.4",",,,0,3,2","  18.3",",,,0,3,2","  17.5",",,,0,3,2","  21.3",",,,0,3,2","117.2",",,,0","0",",,,0","19.44",",0","25.86",",,,0","13.01",",,,0"
"USC00409219","1999-06","36.39244","-89.03168","97.8","UNION CITY, TN US","263.3","0","190.2",",0","12",",0","7",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","30",",0","9",",0","","","19990618",",,0","19990630","+,,0","19990630","+,,0","3","","19990620",",,0","19990611","+,,0","12.2",",0,18,","0",",,0,30,+","0",",,0,30,+","51.6",",,0,20,","33.9",",0,11,+","1962.4","0","  23.9",",,,0,3,2","0.0",",0","  28.9",",,,0,3,2","  18.9",",,,0,3,2","  22.2",",,,0,3,2","  21.9",",,,0,3,2","  26.2",",,,0,3,2","144.4",",,,0","0",",,,0","24.67",",0","29.93",",,,0","19.42",",,,0"
"USC00409219","1999-07","36.39244","-89.03168","97.8","UNION CITY, TN US","541.0","0","277.7",",0","5",",0","3",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","23",",0","","","19990714","+,,0","19990731","+,,0","19990731","+,,0","1","","19990701",",,0","19990731",",,0","17.2",",0,14,+","0",",,0,31,+","0",",,0,31,+","23.1",",,0,01,","38.3",",0,31,","0.0","0","  28.9",",,,0,3,2","0.0",",0","  34.4",",,,0,3,2","  22.8",",,,0,3,2","  26.7",",,,0,3,2","  25.5",",,,0,3,2","  30.4",",,,0,3,2","53.4",",,,0","0",",,,0","27.29",",0","33.09",",,,0","21.49",",,,0"
"USC00409219","1999-08","36.39244","-89.03168","97.8","UNION CITY, TN US","746.8","0","205.8",",0","2",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","21",",0","4","","19990831","+,,0","19990831","+,,0","19990831","+,,0","","","19990809",",,0","19990813",",,0","12.8",",0,31,+","0",",,0,31,+","0",",,0,31,+","6.4",",,0,09,","37.8",",0,13,","0.0","0","  27.8",",,,0,3,2","0.0",",0","  33.9",",,,0,3,2","  23.3",",,,0,3,2","  27.2",",,,0,3,2","  25.3",",,,0,3,2","  31.4",",,,0,3,2","7.7",",,,0","0",",,,0","24.97",",0","33.03",",,,0","16.91",",,,0"
"USC00409219","1999-09","36.39244","-89.03168","97.8","UNION CITY, TN US","841.3","0","94.5","1,0","5",",0","4",",0","0",",0","0",",0","0",",0","0","1,0","0","1,0","0",",0","30",",0","11",",0","3","","19990930",",1,0","19990930","+,,0","19990930","+,,0","","","19990913",",,0","19990904",",,0","2.2","1,0,30,","0",",,0,30,+","0",",,0,30,+","7.9",",,0,13,","37.2",",0,04,","22.8","0","  26.1",",,,0,3,2","22.8",",0","  32.2",",,,0,3,2","  15.6",",,,0,3,2","  21.7",",,,0,3,2","  21.2",",,,0,3,2","  26.9",",,,0,3,2","21.6",",,,0","0",",,,0","20.73","1,0","30.15",",,,0","11.30","1,,,0"
"USC00409219","1999-10","36.39244","-89.03168","97.8","UNION CITY, TN US","855.5","0","14.2",",0","4",",0","3",",0","1",",0","0",",0","0",",0","0",",0","3",",0","0",",0","23",",0","0",",0","17","","19991025",",,0","19991031","+,,0","19991031","+,,0","","","19991009",",,0","19991014","+,,0","-2.2",",0,25,","0",",,0,31,+","0",",,0,31,+","124.7",",,0,09,","29.4",",0,14,+","155.9","0","  20.0",",,,0,3,2","133.1",",0","  22.8",",,,0,3,2","  10.0",",,,0,3,2","  11.7",",,,0,3,2","  14.6",",,,0,3,2","  18.4",",,,0,3,2","133.7",",,,0","0",",,,0","14.50",",0","23.17",",,,0","5.83",",,,0"
"USC00409219","1999-11","36.39244","-89.03168","97.8","UNION CITY, TN US","857.5","0","2.0",",0","5",",0","2",",0","1",",0","0",",0","0",",0","0",",0","7",",0","0",",0","10",",0","0",",0","8","","19991130",",,0","19991130","+,,0","19991130","+,,0","2","","19991102",",,0","19991108","+,,0","-2.8",",0,30,","0",",,0,30,+","0",",,0,30,+","71.4",",,0,02,","26.7",",0,08,+","355.2","0","  13.9","1,,,0,3,2","199.3",",0","  17.2","1,,,0,3,2","   5.6","1,,,0,3,2","   8.9","1,,,0,3,2","  10.0","1,,,0,3,2","  12.9","1,,,0,3,2","97.6",",,,0","0",",,,0","11.76",",0","18.93",",,,0","4.59",",,,0"
"USC00409219","1999-12","36.39244","-89.03168","97.8","UNION CITY, TN US","857.5","0","0.0",",0","9",",0","7",",0","1",",0","0",",0","0",",0","0",",0","20",",0","0",",0","0",",0","0",",0","1","","19991226","+,,0","19991231","+,,0","19991231","+,,0","3","","19991213",",,0","19991205",",,0","-9.4",",0,26,+","0",",,0,31,+","0",",,0,31,+","42.4",",,0,13,","20.6",",0,05,","784.9","0","   8.9","2,,,0,3,2","429.7",",0","  12.2","2,,,0,3,2","   0.6","2,,,0,3,2","   2.8","2,,,0,3,2","   4.1","2,,,0,3,2","   6.7","2,,,0,3,2","121.1",",,,0","0",",,,0","4.47",",0","10.31",",,,0","-1.37",",,,0"
